Month,Day,Hour,DayOfWeek,Holiday,Power,Temperature, 
5,4,12,4,0,75.6667,69.995, 
5,4,13,4,0,75.2906,70.935, 
5,4,14,4,0,76.9441,70.165, 
5,4,15,4,0,75.9605,71.235, 
5,4,16,4,0,75.941,71.7825, 
5,4,17,4,0,74.6279,70.3325, 
5,4,18,4,0,68.9352,68.47, 
5,4,19,4,0,67.9113,64.615, 
5,4,20,4,0,67.6508,62.565, 
5,4,21,4,0,70.8004,59.47, 
5,4,22,4,0,66.4651,55.765, 
5,4,23,4,0,60.1391,55, 
5,4,24,4,0,55.9603,55, 
5,5,1,5,0,53.0047,55.6, 
5,5,2,5,0,51.9994,58.835, 
5,5,3,5,0,51.5676,57.765, 
5,5,4,5,0,51.139,56.835, 
5,5,5,5,0,53.0407,55.765, 
5,5,6,5,0,57.1325,55.3, 
5,5,7,5,0,69.4719,57, 
5,5,8,5,0,77.3727,57.3, 
5,5,9,5,0,78.9997,60.05, 
5,5,10,5,0,78.4179,66.84, 
5,5,11,5,0,80.2027,71.6, 
5,5,12,5,0,77.7896,71.525, 
5,5,13,5,0,75.2213,71.385, 
5,5,14,5,0,77.0689,72.775, 
5,5,15,5,0,75.0681,71.275, 
5,5,16,5,0,73.706,69.7, 
5,5,17,5,0,71.999,67.535, 
5,5,18,5,0,66.9704,64.9, 
5,5,19,5,0,65.8348,64.615, 
5,5,20,5,0,65.7879,62.13, 
5,5,21,5,0,67.7274,57.005, 
5,5,22,5,0,63.3404,55.48, 
5,5,23,5,0,59.4078,52.905, 
5,5,24,5,0,55.2092,51.695, 
5,6,1,6,0,51.6659,51.4, 
5,6,2,6,0,50.7966,52.635, 
5,6,3,6,0,49.5464,50, 
5,6,4,6,0,49.0892,49.835, 
5,6,5,6,0,49.3616,49.065, 
5,6,6,6,0,49.1054,50.465, 
5,6,7,6,0,51.8925,53.385, 
5,6,8,6,0,56.7801,55.765, 
5,6,9,6,0,61.4793,61.015, 
5,6,10,6,0,63.6246,66.47, 
5,6,11,6,0,64.1504,68.465, 
5,6,12,6,0,63.1401,70.47, 
5,6,13,6,0,62.7929,67.2525, 
5,6,14,6,0,59.1465,69.6025, 
5,6,15,6,0,57.6889,71.33, 
5,6,16,6,0,56.8798,69.695, 
5,6,17,6,0,57.6781,68.935, 
5,6,18,6,0,57.5761,67.535, 
5,6,19,6,0,56.5235,64.315, 
5,6,20,6,0,57.7852,60.7, 
5,6,21,6,0,58.441,58.46, 
5,6,22,6,0,54.4206,55.055, 
5,6,23,6,0,50.8289,52.635, 
5,6,24,6,0,46.8928,49.835, 
5,7,1,7,0,43.8639,48.465, 
5,7,2,7,0,41.6288,45.79, 
5,7,3,7,0,41.2311,44.06, 
5,7,4,7,0,40.0671,41, 
5,7,5,7,0,40.0857,40.7, 
5,7,6,7,0,39.5643,39.9, 
5,7,7,7,0,42.8633,45.48, 
5,7,8,7,0,48.9058,48.47, 
5,7,9,7,0,54.8297,50.3, 
5,7,10,7,0,57.4135,52.585, 
5,7,11,7,0,58.3729,56.2, 
5,7,12,7,0,58.1584,57.1742, 
5,7,13,7,0,58.3507,55, 
5,7,14,7,0,57.3441,55.135, 
5,7,15,7,0,57.3679,56.065, 
5,7,16,7,0,58.3446,56.7, 
5,7,17,7,0,59.2456,54.85, 
5,7,18,7,0,60.4522,53.565, 
5,7,19,7,0,59.8912,50.77, 
5,7,20,7,0,60.5714,48.525, 
5,7,21,7,0,64.6842,46.19, 
5,7,22,7,0,61.3214,44.7, 
5,7,23,7,0,54.9802,42.43, 
5,7,24,7,0,50.9889,39.635, 
5,8,1,1,0,49.0381,41.77, 
5,8,2,1,0,48.1332,39.765, 
5,8,3,1,0,47.4238,38.7, 
5,8,4,1,0,47.7419,37, 
5,8,5,1,0,49.8257,36.85, 
5,8,6,1,0,55.3691,36.75, 
5,8,7,1,0,69.0409,42.185, 
5,8,8,1,0,76.2251,49.365, 
5,8,9,1,0,77.1888,52.165, 
5,8,10,1,0,77.6084,53.385, 
5,8,11,1,0,80.3493,55.135, 
5,8,12,1,0,78.1774,56.065, 
5,8,13,1,0,75.2965,56.76, 
5,8,14,1,0,76.4113,55.67, 
5,8,15,1,0,74.839,57.17, 
5,8,16,1,0,73.3094,56.835, 
5,8,17,1,0,72.9771,55.825, 
5,8,18,1,0,68.1494,54.86, 
5,8,19,1,0,66.7786,51.23, 
5,8,20,1,0,66.6023,47.835, 
5,8,21,1,0,69.8686,46.9, 
5,8,22,1,0,65.2812,46.555, 
5,8,23,1,0,59.4438,44.36, 
5,8,24,1,0,54.9396,42.865, 
5,9,1,2,0,51.5136,42.235, 
5,9,2,2,0,50.1867,43, 
5,9,3,2,0,50.5761,42.865, 
5,9,4,2,0,50.4479,42.4, 
5,9,5,2,0,52.6657,43.935, 
5,9,6,2,0,56.7702,43.585, 
5,9,7,2,0,71.0002,47.53, 
5,9,8,2,0,76.9711,51.4, 
5,9,9,2,0,79.0283,53.715, 
5,9,10,2,0,78.3392,57.635, 
5,9,11,2,0,79.7725,60.205, 
5,9,12,2,0,76.5177,61.13, 
5,9,13,2,0,74.0986,61.935, 
5,9,14,2,0,77.7208,55.315, 
5,9,15,2,0,76.4582,51.4, 
5,9,16,2,0,75.3537,48.135, 
5,9,17,2,0,75.022,48.9, 
5,9,18,2,0,67.8241,48.69, 
5,9,19,2,0,66.6915,50, 
5,9,20,2,0,66.8582,50, 
5,9,21,2,0,69.8347,49.73, 
5,9,22,2,0,64.592,48.305, 
5,9,23,2,0,58.3234,48.27, 
5,9,24,2,0,53.5108,48.2, 
5,10,1,3,0,50.7562,46.6188, 
5,10,2,3,0,49.5068,46.6857, 
5,10,3,3,0,49.0914,46.7393, 
5,10,4,3,0,48.9603,46.4, 
5,10,5,3,0,50.6085,46.6955, 
5,10,6,3,0,55.9953,46.3273, 
5,10,7,3,0,70.5545,46.4, 
5,10,8,3,0,78.2069,48.0514, 
5,10,9,3,0,79.5817,49.0941, 
5,10,10,3,0,79.9788,50, 
5,10,11,3,0,81.8149,51.1, 
5,10,12,3,0,78.5961,51.8075, 
5,10,13,3,0,77.4104,52.165, 
5,10,14,3,0,77.6044,53.1, 
5,10,15,3,0,78.0625,53.235, 
5,10,16,3,0,78.0195,54.315, 
5,10,17,3,0,78.6116,55.0973, 
5,10,18,3,0,72.3916,55.1429, 
5,10,19,3,0,70.183,53.7, 
5,10,20,3,0,69.1399,53.88, 
5,10,21,3,0,70.2029,53.36, 
5,10,22,3,0,65.6376,52, 
5,10,23,3,0,59.1388,52, 
5,10,24,3,0,54.0774,51.865, 
5,11,1,4,0,50.6673,50.935, 
5,11,2,4,0,50.1355,50, 
5,11,3,4,0,49.6257,50, 
5,11,4,4,0,49.5645,50, 
5,11,5,4,0,51.7352,49.73, 
5,11,6,4,0,55.8481,48.2, 
5,11,7,4,0,70.0017,48.2264, 
5,11,8,4,0,75.8505,48.9, 
5,11,9,4,0,77.4318,48.6577, 
5,11,10,4,0,77.9133,48.9, 
5,11,11,4,0,79.4378,48.2, 
5,11,12,4,0,74.6969,50, 
5,11,13,4,0,73.959,50, 
5,11,14,4,0,75.8216,49.835, 
5,11,15,4,0,75.8182,48.2, 
5,11,16,4,0,74.6826,48.48, 
5,11,17,4,0,76.4377,50, 
5,11,18,4,0,70.0675,50, 
5,11,19,4,0,69.1316,49.7231, 
5,11,20,4,0,68.6663,48.2264, 
5,11,21,4,0,69.8226,48.765, 
5,11,22,4,0,64.7735,48.1385, 
5,11,23,4,0,58.5476,46.9, 
5,11,24,4,0,54.0301,46.4, 
5,12,1,5,0,50.68,46.4, 
5,12,2,5,0,50.1145,46.9, 
5,12,3,5,0,49.0378,46.9, 
5,12,4,5,0,48.6431,46.7846, 
5,12,5,5,0,51.2977,46.525, 
5,12,6,5,0,56.0575,46.9, 
5,12,7,5,0,69.8486,46.6353, 
5,12,8,5,0,76.0209,46.7269, 
5,12,9,5,0,78.2982,48.0857, 
5,12,10,5,0,78.5016,48.072, 
5,12,11,5,0,80.072,47.4318, 
5,12,12,5,0,78.4746,48.0367, 
5,12,13,5,0,73.5059,48.2, 
5,12,14,5,0,74.5095,48, 
5,12,15,5,0,73.1419,48.036, 
5,12,16,5,0,71.8951,48, 
5,12,17,5,0,71.0772,48.2, 
5,12,18,5,0,67.6138,48.2, 
5,12,19,5,0,66.6918,46.4, 
5,12,20,5,0,65.9401,46.4, 
5,12,21,5,0,67.5994,46.4, 
5,12,22,5,0,63.9818,46.7875, 
5,12,23,5,0,59.1628,46.4, 
5,12,24,5,0,54.699,46.1385, 
5,13,1,6,0,50.8341,46.4, 
5,13,2,6,0,50.0914,46.4909, 
5,13,3,6,0,49.4083,46.9, 
5,13,4,6,0,48.7492,46.765, 
5,13,5,6,0,49.0513,46.2, 
5,13,6,6,0,48.5669,46.7846, 
5,13,7,6,0,52.7058,46.765, 
5,13,8,6,0,58.5443,46.0973, 
5,13,9,6,0,63.2672,46.9, 
5,13,10,6,0,64.6666,46.65, 
5,13,11,6,0,64.0735,46.3849, 
5,13,12,6,0,62.941,46.24, 
5,13,13,6,0,61.4015,45.7769, 
5,13,14,6,0,59.7415,45.15, 
5,13,15,6,0,57.9923,46.3849, 
5,13,16,6,0,56.8416,46.135, 
5,13,17,6,0,56.0209,47.065, 
5,13,18,6,0,56.2684,48, 
5,13,19,6,0,55.1451,48.0783, 
5,13,20,6,0,54.8584,48.765, 
5,13,21,6,0,57.6522,48, 
5,13,22,6,0,55.692,48.1, 
5,13,23,6,0,50.533,48.2, 
5,13,24,6,0,46.1747,48, 
5,14,1,7,0,42.4025,48, 
5,14,2,7,0,41.2303,48.0563, 
5,14,3,7,0,40.9444,48, 
5,14,4,7,0,40.8964,48.1059, 
5,14,5,7,0,40.8894,47.835, 
5,14,6,7,0,40.1007,46.825, 
5,14,7,7,0,43.6028,46.34, 
5,14,8,7,0,47.9045,46, 
5,14,9,7,0,53.179,46, 
5,14,10,7,0,55.6478,46.135, 
5,14,11,7,0,56.0195,46.9, 
5,14,12,7,0,55.485,47.065, 
5,14,13,7,0,54.2537,48.0545, 
5,14,14,7,0,52.891,46.7333, 
5,14,15,7,0,52.2487,46.0947, 
5,14,16,7,0,51.6183,47.9636, 
5,14,17,7,0,52.3461,49.065, 
5,14,18,7,0,52.564,50, 
5,14,19,7,0,52.5805,50, 
5,14,20,7,0,53.6585,50, 
5,14,21,7,0,57.2625,50, 
5,14,22,7,0,55.0387,49.835, 
5,14,23,7,0,49.4897,48.69, 
5,14,24,7,0,45.2146,48.9, 
5,15,1,1,0,42.598,48.7425, 
5,15,2,1,0,41.3606,47.7, 
5,15,3,1,0,41.4203,46.615, 
5,15,4,1,0,42.1209,44.6727, 
5,15,5,1,0,44.7609,44.9217, 
5,15,6,1,0,50.9381,44.775, 
5,15,7,1,0,66.1399,44.6, 
5,15,8,1,0,74.4771,46.4189, 
5,15,9,1,0,76.7313,46.4, 
5,15,10,1,0,77.5346,46.9143, 
5,15,11,1,0,79.4737,48.2, 
5,15,12,1,0,77.4352,50, 
5,15,13,1,0,75.4193,49.2957, 
5,15,14,1,0,76.9516,48.1509, 
5,15,15,1,0,75.642,46.9, 
5,15,16,1,0,74.9091,47.065, 
5,15,17,1,0,75.5554,48.2, 
5,15,18,1,0,70.5919,48.031, 
5,15,19,1,0,69.1036,48.0419, 
5,15,20,1,0,67.7999,47.835, 
5,15,21,1,0,71.1567,47.065, 
5,15,22,1,0,66.7334,48, 
5,15,23,1,0,60.0992,48.0783, 
5,15,24,1,0,54.3638,48.1294, 
5,16,1,2,0,50.5515,48.9, 
5,16,2,2,0,49.6031,48.375, 
5,16,3,2,0,49.2701,48.45, 
5,16,4,2,0,49.2309,48.6968, 
5,16,5,2,0,50.6417,48.2, 
5,16,6,2,0,54.9616,48.7147, 
5,16,7,2,0,70.1474,48.2, 
5,16,8,2,0,77.4365,48.2, 
5,16,9,2,0,79.2001,50, 
5,16,10,2,0,79.5128,50.4263, 
5,16,11,2,0,82.0148,53.2552, 
5,16,12,2,0,79.119,51.82, 
5,16,13,2,0,78.3133,51.8, 
5,16,14,2,0,79.8913,54.576, 
5,16,15,2,0,79.4797,54.52, 
5,16,16,2,0,80.4091,51.3739, 
5,16,17,2,0,82.7297,52.165, 
5,16,18,2,0,75.8407,52.8511, 
5,16,19,2,0,74.1733,51.234, 
5,16,20,2,0,73.0555,51.825, 
5,16,21,2,0,71.4117,53.5554, 
5,16,22,2,0,65.5894,52.935, 
5,16,23,2,0,59.4424,51.865, 
5,16,24,2,0,54.3657,50.935, 
5,17,1,3,0,51.1362,50.165, 
5,17,2,3,0,49.9047,50.935, 
5,17,3,3,0,49.7021,50, 
5,17,4,3,0,49.5634,50, 
5,17,5,3,0,52.0566,50, 
5,17,6,3,0,56.3817,50.165, 
5,17,7,3,0,71.9741,51.685, 
5,17,8,3,0,79.1716,55.435, 
5,17,9,3,0,81.0183,58.53, 
5,17,10,3,0,80.4546,62.385, 
5,17,11,3,0,82.26,64.3, 
5,17,12,3,0,79.9918,65.55, 
5,17,13,3,0,77.8781,63.15, 
5,17,14,3,0,81.0236,63.55, 
5,17,15,3,0,79.6563,61.24, 
5,17,16,3,0,79.685,62.66, 
5,17,17,3,0,81.0405,62.565, 
5,17,18,3,0,74.9286,59.935, 
5,17,19,3,0,73.4581,58.46, 
5,17,20,3,0,71.2023,55.19, 
5,17,21,3,0,71.9604,54.45, 
5,17,22,3,0,66.2919,56.7, 
5,17,23,3,0,59.452,54.85, 
5,17,24,3,0,53.9346,54, 
5,18,1,4,0,50.9496,54, 
5,18,2,4,0,50.2047,53.865, 
5,18,3,4,0,50.1511,52.935, 
5,18,4,4,0,49.551,52, 
5,18,5,4,0,50.939,51.9633, 
5,18,6,4,0,55.8549,51.73, 
5,18,7,4,0,70.1562,51.4, 
5,18,8,4,0,77.8599,53.52, 
5,18,9,4,0,79.0209,57.4207, 
5,18,10,4,0,78.8072,61.24, 
5,18,11,4,0,81.323,62.81, 
5,18,12,4,0,79.5334,64, 
5,18,13,4,0,77.2077,63.55, 
5,18,14,4,0,78.5007,60.9455, 
5,18,15,4,0,76.9957,61.585, 
5,18,16,4,0,77.1137,64.615, 
5,18,17,4,0,79.182,62.4, 
5,18,18,4,0,73.0192,58.46, 
5,18,19,4,0,72.0841,55.055, 
5,18,20,4,0,71.0673,52.935, 
5,18,21,4,0,71.6404,52.165, 
5,18,22,4,0,65.7509,52.935, 
5,18,23,4,0,59.2455,52, 
5,18,24,4,0,54.0642,51.865, 
5,19,1,5,0,50.6528,51.205, 
5,19,2,5,0,49.6638,51.4478, 
5,19,3,5,0,49.5681,51.8941, 
5,19,4,5,0,49.2073,51.83, 
5,19,5,5,0,51.3816,51.8941, 
5,19,6,5,0,56.2316,50.165, 
5,19,7,5,0,70.8331,51.2465, 
5,19,8,5,0,78.4854,50, 
5,19,9,5,0,80.3569,51.325, 
5,19,10,5,0,80.9768,51.1, 
5,19,11,5,0,83.2651,51.2212, 
5,19,12,5,0,79.2563,51.8, 
5,19,13,5,0,76.5958,51.415, 
5,19,14,5,0,77.7358,53.6818, 
5,19,15,5,0,74.634,57.1925, 
5,19,16,5,0,74.7007,57.072, 
5,19,17,5,0,76.6153,58.23, 
5,19,18,5,0,72.4212,59.77, 
5,19,19,5,0,71.6188,57.7297, 
5,19,20,5,0,71.0085,56.55, 
5,19,21,5,0,69.5567,54, 
5,19,22,5,0,64.6714,53.7, 
5,19,23,5,0,59.9476,52, 
5,19,24,5,0,55.2309,51.7, 
5,20,1,6,0,51.9173,50, 
5,20,2,6,0,50.5787,50.165, 
5,20,3,6,0,50.0547,50.935, 
5,20,4,6,0,49.1046,50, 
5,20,5,6,0,49.2485,49.835, 
5,20,6,6,0,48.8485,49.23, 
5,20,7,6,0,53.0809,51.745, 
5,20,8,6,0,58.6113,55.64, 
5,20,9,6,0,64.7106,57, 
5,20,10,6,0,68.1758,57.135, 
5,20,11,6,0,69.0129,58.065, 
5,20,12,6,0,68.7749,58.535, 
5,20,13,6,0,66.8434,56.065, 
5,20,14,6,0,65.517,57.3, 
5,20,15,6,0,64.4722,59.27, 
5,20,16,6,0,63.7904,61.07, 
5,20,17,6,0,65.1651,62.525, 
5,20,18,6,0,65.2035,61.935, 
5,20,19,6,0,63.851,60.535, 
5,20,20,6,0,63.2343,57.6, 
5,20,21,6,0,64.0943,55.9, 
5,20,22,6,0,60.9183,55.615, 
5,20,23,6,0,56.2244,53.7, 
5,20,24,6,0,51.9392,51.865, 
5,21,1,7,0,49.2983,50.935, 
5,21,2,7,0,47.0398,50, 
5,21,3,7,0,45.6357,49.7, 
5,21,4,7,0,45.6803,48.135, 
5,21,5,7,0,46.6254,48.765, 
5,21,6,7,0,46.1352,48.465, 
5,21,7,7,0,48.4967,51.535, 
5,21,8,7,0,53.5467,54.585, 
5,21,9,7,0,59.4788,58.365, 
5,21,10,7,0,62.3772,61.165, 
5,21,11,7,0,63.9836,62.235, 
5,21,12,7,0,64.4517,62.865, 
5,21,13,7,0,63.2807,61.935, 
5,21,14,7,0,63.3412,59.815, 
5,21,15,7,0,60.7016,53.385, 
5,21,16,7,0,60.6834,55, 
5,21,17,7,0,63.249,55, 
5,21,18,7,0,64.3976,54.55, 
5,21,19,7,0,63.9053,51.865, 
5,21,20,7,0,62.9937,51.6727, 
5,21,21,7,0,66.1546,46.7875, 
5,21,22,7,0,63.5409,44.8839, 
5,21,23,7,0,58.197,44.1, 
5,21,24,7,0,51.9376,44.1, 
5,22,1,1,0,49.5971,44.1, 
5,22,2,1,0,48.1946,44.1, 
5,22,3,1,0,47.7612,44.1, 
5,22,4,1,0,47.7916,44.1, 
5,22,5,1,0,49.7731,44.1, 
5,22,6,1,0,56.0415,44.52, 
5,22,7,1,0,68.9352,47.2, 
5,22,8,1,0,76.0953,49.53, 
5,22,9,1,0,77.7112,53.685, 
5,22,10,1,0,78.4749,57.135, 
5,22,11,1,0,81.0154,57.765, 
5,22,12,1,0,80.7421,57.135, 
5,22,13,1,0,77.8748,58.365, 
5,22,14,1,0,78.913,61.165, 
5,22,15,1,0,77.1967,61.8, 
5,22,16,1,0,77.3601,59.935, 
5,22,17,1,0,77.3958,58.535, 
5,22,18,1,0,73.3802,55.615, 
5,22,19,1,0,71.6624,53.565, 
5,22,20,1,0,70.4609,50.77, 
5,22,21,1,0,70.8486,48.795, 
5,22,22,1,0,67.1559,48.17, 
5,22,23,1,0,61.8976,47.7, 
5,22,24,1,0,57.2096,46.135, 
5,23,1,2,0,53.516,46.9, 
5,23,2,2,0,52.9545,46.765, 
5,23,3,2,0,52.5349,45.85, 
5,23,4,2,0,51.9639,45, 
5,23,5,2,0,54.3052,44.565, 
5,23,6,2,0,57.6907,42.535, 
5,23,7,2,0,71.2888,45.45, 
5,23,8,2,0,79.4169,48.3, 
5,23,9,2,0,79.7711,50.465, 
5,23,10,2,0,79.9153,53.1, 
5,23,11,2,0,82.4188,53.385, 
5,23,12,2,0,80.5401,55.435, 
5,23,13,2,0,78.6967,58.365, 
5,23,14,2,0,80.2911,61.165, 
5,23,15,2,0,78.9102,62.1, 
5,23,16,2,0,78.261,61.8, 
5,23,17,2,0,79.0827,59.77, 
5,23,18,2,0,74.665,57.75, 
5,23,19,2,0,74.4692,56.75, 
5,23,20,2,0,73.6882,55.825, 
5,23,21,2,0,73.6656,55.055, 
5,23,22,2,0,69.8647,52.935, 
5,23,23,2,0,63.4969,52, 
5,23,24,2,0,59.0268,52, 
5,24,1,3,0,56.017,51.865, 
5,24,2,3,0,55.0018,50.935, 
5,24,3,3,0,55.1215,50, 
5,24,4,3,0,54.6868,50, 
5,24,5,3,0,56.9673,49.835, 
5,24,6,3,0,61.2135,49.365, 
5,24,7,3,0,75.7629,52.45, 
5,24,8,3,0,82.637,55, 
5,24,9,3,0,84.5839,55.3, 
5,24,10,3,0,84.5002,57.135, 
5,24,11,3,0,87.1483,57.765, 
5,24,12,3,0,84.3306,57, 
5,24,13,3,0,83.9013,57, 
5,24,14,3,0,85.1258,57.465, 
5,24,15,3,0,83.2684,60.535, 
5,24,16,3,0,83.1131,62.7, 
5,24,17,3,0,82.9662,61, 
5,24,18,3,0,76.8479,61.165, 
5,24,19,3,0,74.2653,61.8, 
5,24,20,3,0,73.5967,59.185, 
5,24,21,3,0,75.6463,53.865, 
5,24,22,3,0,72.6291,52.635, 
5,24,23,3,0,67.2857,50, 
5,24,24,3,0,62.7872,49.535, 
5,25,1,4,0,60.9687,47.065, 
5,25,2,4,0,59.57,47.835, 
5,25,3,4,0,59.7339,46.48, 
5,25,4,4,0,60.0623,44.235, 
5,25,5,4,0,59.0103,44.7, 
5,25,6,4,0,59.7657,43.885, 
5,25,7,4,0,72.5213,50.115, 
5,25,8,4,0,78.2936,57.765, 
5,25,9,4,0,78.1939,62.235, 
5,25,10,4,0,78.8112,63.285, 
5,25,11,4,0,80.8734,65.065, 
5,25,12,4,0,77.3589,65.415, 
5,25,13,4,0,75.1302,62.385, 
5,25,14,4,0,77.45,63.715, 
5,25,15,4,0,76.4596,62.235, 
5,25,16,4,0,76.2793,62.565, 
5,25,17,4,0,77.5501,59.935, 
5,25,18,4,0,72.8778,58.835, 
5,25,19,4,0,71.679,57.6, 
5,25,20,4,0,70.4158,55.615, 
5,25,21,4,0,70.7214,54, 
5,25,22,4,0,67.8722,53.865, 
5,25,23,4,0,61.6958,52.8, 
5,25,24,4,0,57.7311,50.935, 
5,26,1,5,0,56.5531,49.835, 
5,26,2,5,0,55.4796,48.795, 
5,26,3,5,0,55.0879,48.17, 
5,26,4,5,0,54.6176,48.135, 
5,26,5,5,0,55.4106,49.065, 
5,26,6,5,0,58.0312,50.3, 
5,26,7,5,0,69.465,52.525, 
5,26,8,5,0,75.0149,56.025, 
5,26,9,5,0,77.0372,59.3, 
5,26,10,5,0,77.2652,61.585, 
5,26,11,5,0,79.1774,65.2, 
5,26,12,5,0,77.9846,66.315, 
5,26,13,5,0,75.4829,63.63, 
5,26,14,5,0,76.7981,63.55, 
5,26,15,5,0,76.1271,60.5, 
5,26,16,5,0,74.3548,59, 
5,26,17,5,0,72.9279,57.0667, 
5,26,18,5,0,69.8578,55.4, 
5,26,19,5,0,68.9419,52.905, 
5,26,20,5,0,68.6364,51.8, 
5,26,21,5,0,69.7916,51.9379, 
5,26,22,5,0,67.237,53.2216, 
5,26,23,5,0,61.9353,51.8, 
5,26,24,5,0,57.3936,53.28, 
5,27,1,6,0,51.9425,53.856, 
5,27,2,6,0,49.5994,54.84, 
5,27,3,6,0,50.0585,55.4, 
5,27,4,6,0,49.0619,55.135, 
5,27,5,6,0,49.36,55.9, 
5,27,6,6,0,49.0897,55.45, 
5,27,7,6,0,52.1778,58.23, 
5,27,8,6,0,55.7841,60.685, 
5,27,9,6,0,60.5488,65.14, 
5,27,10,6,0,63.3616,71.945, 
5,27,11,6,0,64.7467,73.9, 
5,27,12,6,0,63.3465,74.065, 
5,27,13,6,0,62.2478,75.3, 
5,27,14,6,0,60.7116,76.7, 
5,27,15,6,0,59.8469,74.835, 
5,27,16,6,0,58.1242,74.2, 
5,27,17,6,0,58.6388,75.6, 
5,27,18,6,0,58.3897,73.615, 
5,27,19,6,0,57.2753,72, 
5,27,20,6,0,56.1303,71.8, 
5,27,21,6,0,58.1509,67.535, 
5,27,22,6,0,57.3857,64.48, 
5,27,23,6,0,52.7304,61.635, 
5,27,24,6,0,47.8858,58.7, 
5,28,1,7,0,44.5757,56.835, 
5,28,2,7,0,44.2851,55.9, 
5,28,3,7,0,43.1866,55.765, 
5,28,4,7,0,42.3613,55, 
5,28,5,7,0,42.3104,54.85, 
5,28,6,7,0,42.0769,54.915, 
5,28,7,7,0,45.3044,60.985, 
5,28,8,7,0,49.3974,66.765, 
5,28,9,7,0,54.6135,71.385, 
5,28,10,7,0,57.1235,73.435, 
5,28,11,7,0,58.0244,76.065, 
5,28,12,7,0,57.5486,77.165, 
5,28,13,7,0,56.8843,78.1, 
5,28,14,7,0,55.006,77.77, 
5,28,15,7,0,53.9464,75.6, 
5,28,16,7,0,54.1674,74.065, 
5,28,17,7,0,55.31,74.7, 
5,28,18,7,0,55.2857,72.85, 
5,28,19,7,0,54.3948,71.4, 
5,28,20,7,0,54.3827,67.7, 
5,28,21,7,0,57.0068,65.835, 
5,28,22,7,0,56.3554,65.065, 
5,28,23,7,0,51.354,65.7, 
5,28,24,7,0,47.5825,63.55, 
5,29,1,1,1,43.5138,61.165, 
5,29,2,1,1,42.7785,61.935, 
5,29,3,1,1,42.0277,60.865, 
5,29,4,1,1,42.0907,60.1, 
5,29,5,1,1,42.1337,60.235, 
5,29,6,1,1,43.2415,61.3, 
5,29,7,1,1,47.1701,63.15, 
5,29,8,1,1,51.546,64.435, 
5,29,9,1,1,57.5161,67.665, 
5,29,10,1,1,60.3787,72.285, 
5,29,11,1,1,61.7086,74.53, 
5,29,12,1,1,62.0479,78.4, 
5,29,13,1,1,60.6323,80.52, 
5,29,14,1,1,58.3554,82.765, 
5,29,15,1,1,57.5287,82, 
5,29,16,1,1,57.7002,81.55, 
5,29,17,1,1,59.8746,78.7, 
5,29,18,1,1,59.9313,76.835, 
5,29,19,1,1,58.2705,75.6, 
5,29,20,1,1,58.1159,73.48, 
5,29,21,1,1,60.0818,70.635, 
5,29,22,1,1,58.3811,67.835, 
5,29,23,1,1,51.3695,66.015, 
5,29,24,1,1,45.7972,61.165, 
5,30,1,2,0,43.4206,62.235, 
5,30,2,2,0,41.9802,63.285, 
5,30,3,2,0,42.1162,65.065, 
5,30,4,2,0,41.8363,65.7, 
5,30,5,2,0,42.9379,64, 
5,30,6,2,0,47.9392,64.135, 
5,30,7,2,0,61.5919,63.745, 
5,30,8,2,0,68.3318,57.935, 
5,30,9,2,0,70.0976,62.1, 
5,30,10,2,0,70.3883,62.1, 
5,30,11,2,0,72.4563,61.8341, 
5,30,12,2,0,71.222,60.235, 
5,30,13,2,0,68.778,60.8615, 
5,30,14,2,0,70.841,60.865, 
5,30,15,2,0,69.8011,59.77, 
5,30,16,2,0,68.7219,57.765, 
5,30,17,2,0,69.7792,57, 
5,30,18,2,0,66.2896,56.7, 
5,30,19,2,0,64.4237,54.85, 
5,30,20,2,0,62.2401,54, 
5,30,21,2,0,64.1297,53.865, 
5,30,22,2,0,61.8076,53.2731, 
5,30,23,2,0,54.4534,53.1938, 
5,30,24,2,0,49.5927,53.1, 
5,31,1,3,0,45.4106,53.1918, 
5,31,2,3,0,44.3248,53.3143, 
5,31,3,3,0,43.4839,53.1, 
5,31,4,3,0,43.5865,53.1, 
5,31,5,3,0,45.7594,53.1, 
5,31,6,3,0,49.7984,53.1, 
5,31,7,3,0,63.9779,53.2286, 
5,31,8,3,0,70.8226,53.6727, 
5,31,9,3,0,73.0121,53.8118, 
5,31,10,3,0,72.8,55.5636, 
5,31,11,3,0,75.1193,58.065, 
5,31,12,3,0,72.3207,59.885, 
5,31,13,3,0,70.4234,65.35, 
5,31,14,3,0,73.9981,65.55, 
5,31,15,3,0,73.8182,62.7, 
5,31,16,3,0,74.1357,61.3, 
5,31,17,3,0,75.1752,62.865, 
5,31,18,3,0,68.834,62.175, 
5,31,19,3,0,68.1471,62.36, 
5,31,20,3,0,66.7821,60.865, 
5,31,21,3,0,68.676,59.77, 
5,31,22,3,0,66.099,57.9, 
5,31,23,3,0,59.0237,57.765, 
5,31,24,3,0,53.1751,57.135, 
6,1,1,4,0,49.3092,58.365, 
6,1,2,4,0,47.0927,61, 
6,1,3,4,0,45.4081,60.865, 
6,1,4,4,0,44.5913,60.535, 
6,1,5,4,0,46.2577,63, 
6,1,6,4,0,50.7193,62.865, 
6,1,7,4,0,64.5395,62.52, 
6,1,8,4,0,70.2887,65.2, 
6,1,9,4,0,72.5262,67.365, 
